 更新,    平均,      σ,    RMSE,      ﾊﾟﾗﾒｰﾀ 1～6
  226,   -0.92,   11.21,   11.25,      0.2095,   -4.4425,   29.5100,  -58.8866,   -4.1330,  142.8173,
  227,   -0.92,   11.21,   11.25,      0.2095,   -4.4425,   29.5100,  -58.8866,   -4.1330,  142.8173,
  228,   -0.92,   11.21,   11.25,      0.2095,   -4.4425,   29.5100,  -58.8866,   -4.1330,  142.8173,
  229,   -0.92,   11.21,   11.25,      0.2095,   -4.4425,   29.5100,  -58.8866,   -4.1330,  142.8173,
  230,   -0.92,   11.21,   11.25,      0.2095,   -4.4425,   29.5100,  -58.8866,   -4.1330,  142.8173,
  231,   -0.92,   11.21,   11.25,      0.2095,   -4.4425,   29.5100,  -58.8866,   -4.1330,  142.8173,
  232,   -0.77,   11.21,   11.24,      0.2092,   -4.4369,   29.4707,  -58.7875,   -4.1334,  142.7581,
  233,   -0.60,   11.21,   11.22,      0.2091,   -4.4351,   29.4624,  -58.7485,   -4.1356,  142.8054,
  234,   -0.60,   11.21,   11.22,      0.2091,   -4.4351,   29.4624,  -58.7485,   -4.1356,  142.8054,
  235,   -0.60,   11.21,   11.22,      0.2091,   -4.4351,   29.4624,  -58.7485,   -4.1356,  142.8054,
  236,   -0.60,   11.21,   11.22,      0.2091,   -4.4351,   29.4624,  -58.7485,   -4.1356,  142.8054,
  237,   -0.60,   11.21,   11.22,      0.2091,   -4.4351,   29.4624,  -58.7485,   -4.1356,  142.8054,
  238,   -0.60,   11.21,   11.22,      0.2091,   -4.4351,   29.4624,  -58.7485,   -4.1356,  142.8054,
  239,   -0.60,   11.21,   11.22,      0.2091,   -4.4351,   29.4624,  -58.7485,   -4.1356,  142.8054,
  240,   -0.60,   11.21,   11.22,      0.2091,   -4.4351,   29.4624,  -58.7485,   -4.1356,  142.8054,
  241,   -0.58,   11.21,   11.22,      0.2091,   -4.4360,   29.4714,  -58.7813,   -4.1375,  142.8297,
  242,   -0.58,   11.21,   11.22,      0.2091,   -4.4360,   29.4714,  -58.7813,   -4.1375,  142.8297,
  243,   -0.52,   11.21,   11.22,      0.2093,   -4.4402,   29.4973,  -58.8344,   -4.1424,  143.0200,
  244,   -0.52,   11.21,   11.22,      0.2093,   -4.4402,   29.4973,  -58.8344,   -4.1424,  143.0200,
  245,   -0.52,   11.21,   11.22,      0.2093,   -4.4402,   29.4973,  -58.8344,   -4.1424,  143.0200,
  246,   -0.52,   11.21,   11.22,      0.2093,   -4.4402,   29.4973,  -58.8344,   -4.1424,  143.0200,
  247,   -0.52,   11.21,   11.22,      0.2093,   -4.4402,   29.4973,  -58.8344,   -4.1424,  143.0200,
  248,   -0.52,   11.21,   11.22,      0.2093,   -4.4402,   29.4973,  -58.8344,   -4.1424,  143.0200,
  249,   -0.52,   11.21,   11.22,      0.2093,   -4.4402,   29.4973,  -58.8344,   -4.1424,  143.0200,
  250,   -0.52,   11.21,   11.22,      0.2093,   -4.4402,   29.4973,  -58.8344,   -4.1424,  143.0200,
  251,   -0.52,   11.21,   11.22,      0.2093,   -4.4402,   29.4973,  -58.8344,   -4.1424,  143.0200,
  252,   -0.45,   11.21,   11.22,      0.2093,   -4.4395,   29.4933,  -58.8262,   -4.1419,  142.9931,
  253,   -0.48,   11.20,   11.21,      0.2095,   -4.4445,   29.5261,  -58.8981,   -4.1514,  143.2495,
  254,   -0.10,   11.21,   11.21,      0.2099,   -4.4532,   29.5990,  -59.0959,   -4.1599,  143.7253,
  255,   -0.10,   11.21,   11.21,      0.2099,   -4.4532,   29.5990,  -59.0959,   -4.1599,  143.7253,
  256,   -0.10,   11.21,   11.21,      0.2099,   -4.4532,   29.5990,  -59.0959,   -4.1599,  143.7253,
  257,   -0.10,   11.21,   11.21,      0.2099,   -4.4532,   29.5990,  -59.0959,   -4.1599,  143.7253,
  258,   -0.37,   11.20,   11.20,      0.2099,   -4.4529,   29.5962,  -59.0978,   -4.1597,  143.7247,
  259,   -0.37,   11.20,   11.20,      0.2099,   -4.4529,   29.5962,  -59.0978,   -4.1597,  143.7247,
  260,   -0.37,   11.20,   11.20,      0.2099,   -4.4529,   29.5962,  -59.0978,   -4.1597,  143.7247,
  261,   -0.37,   11.20,   11.20,      0.2099,   -4.4529,   29.5962,  -59.0978,   -4.1597,  143.7247,
  262,   -0.37,   11.20,   11.20,      0.2099,   -4.4529,   29.5962,  -59.0978,   -4.1597,  143.7247,
  263,   -0.37,   11.20,   11.20,      0.2099,   -4.4529,   29.5962,  -59.0978,   -4.1597,  143.7247,
  264,   -0.37,   11.20,   11.20,      0.2099,   -4.4543,   29.6062,  -59.1269,   -4.1614,  143.7858,
  265,   -0.37,   11.20,   11.20,      0.2099,   -4.4543,   29.6062,  -59.1269,   -4.1614,  143.7858,
  266,   -0.32,   11.20,   11.20,      0.2100,   -4.4551,   29.6106,  -59.1376,   -4.1630,  143.8240,
  267,   -0.32,   11.20,   11.20,      0.2100,   -4.4551,   29.6106,  -59.1376,   -4.1630,  143.8240,
  268,   -0.27,   11.20,   11.20,      0.2101,   -4.4575,   29.6293,  -59.1844,   -4.1655,  143.9394,
  269,   -0.27,   11.20,   11.20,      0.2101,   -4.4575,   29.6293,  -59.1844,   -4.1655,  143.9394,
  270,   -0.27,   11.20,   11.20,      0.2101,   -4.4575,   29.6293,  -59.1844,   -4.1655,  143.9394,
  271,   -0.27,   11.20,   11.20,      0.2101,   -4.4575,   29.6293,  -59.1844,   -4.1655,  143.9394,
  272,   -0.27,   11.20,   11.20,      0.2101,   -4.4575,   29.6293,  -59.1844,   -4.1655,  143.9394,
  273,   -0.29,   11.20,   11.20,      0.2102,   -4.4595,   29.6437,  -59.2241,   -4.1675,  144.0292,
  274,   -0.29,   11.20,   11.20,      0.2102,   -4.4595,   29.6437,  -59.2241,   -4.1675,  144.0292,
  275,   -0.29,   11.20,   11.20,      0.2102,   -4.4595,   29.6437,  -59.2241,   -4.1675,  144.0292,
  276,   -0.31,   11.19,   11.20,      0.2103,   -4.4623,   29.6693,  -59.2945,   -4.1712,  144.2239,
  277,   -0.31,   11.19,   11.20,      0.2103,   -4.4623,   29.6693,  -59.2945,   -4.1712,  144.2239,
  278,   -0.12,   11.20,   11.20,      0.2103,   -4.4627,   29.6723,  -59.3010,   -4.1717,  144.2428,
  279,   -0.12,   11.20,   11.20,      0.2103,   -4.4627,   29.6723,  -59.3010,   -4.1717,  144.2428,
  280,   -0.29,   11.19,   11.19,      0.2102,   -4.4590,   29.6428,  -59.2354,   -4.1776,  144.3046,
  281,   -0.29,   11.19,   11.19,      0.2102,   -4.4590,   29.6428,  -59.2354,   -4.1776,  144.3046,
  282,   -0.08,   11.19,   11.19,      0.2102,   -4.4597,   29.6505,  -59.2672,   -4.1830,  144.4841,
  283,   -0.02,   11.19,   11.19,      0.2102,   -4.4590,   29.6457,  -59.2606,   -4.1875,  144.5868,
  284,   -0.07,   11.19,   11.19,      0.2101,   -4.4585,   29.6420,  -59.2559,   -4.1908,  144.6589,
  285,   -0.10,   11.18,   11.18,      0.2101,   -4.4580,   29.6391,  -59.2523,   -4.1933,  144.7115,
  286,    0.07,   11.18,   11.18,      0.2103,   -4.4633,   29.6842,  -59.3809,   -4.2042,  145.1303,
  287,   -0.00,   11.18,   11.18,      0.2103,   -4.4618,   29.6725,  -59.3535,   -4.2058,  145.1342,
  288,    0.12,   11.18,   11.18,      0.2104,   -4.4646,   29.6984,  -59.4354,   -4.2125,  145.3818,
  289,   -0.45,   11.17,   11.17,      0.2093,   -4.4435,   29.5585,  -59.1281,   -4.1834,  144.5277,
  290,   -0.01,   11.17,   11.17,      0.2097,   -4.4512,   29.6165,  -59.2904,   -4.2069,  145.2031,
  291,    0.18,   11.16,   11.16,      0.2097,   -4.4530,   29.6339,  -59.3377,   -4.2207,  145.5405,
  292,    0.18,   11.16,   11.16,      0.2097,   -4.4530,   29.6339,  -59.3377,   -4.2207,  145.5405,
  293,    0.18,   11.16,   11.16,      0.2097,   -4.4530,   29.6339,  -59.3377,   -4.2207,  145.5405,
  294,    0.18,   11.16,   11.16,      0.2097,   -4.4530,   29.6339,  -59.3377,   -4.2207,  145.5405,
  295,    0.18,   11.16,   11.16,      0.2097,   -4.4530,   29.6339,  -59.3377,   -4.2207,  145.5405,
  296,   -0.05,   11.16,   11.16,      0.2096,   -4.4511,   29.6209,  -59.3110,   -4.2113,  145.3141,
  297,   -0.14,   11.16,   11.16,      0.2095,   -4.4483,   29.6152,  -59.3509,   -4.2230,  145.5883,
  298,    0.02,   11.16,   11.16,      0.2095,   -4.4487,   29.6183,  -59.3514,   -4.2291,  145.7355,
  299,    0.00,   11.15,   11.15,      0.2092,   -4.4444,   29.5994,  -59.3495,   -4.2309,  145.7436,
  300,    0.00,   11.15,   11.15,      0.2092,   -4.4444,   29.5994,  -59.3495,   -4.2309,  145.7436,
  301,   -0.04,   11.15,   11.15,      0.2091,   -4.4427,   29.5941,  -59.3577,   -4.2370,  145.9007,
  302,   -0.04,   11.15,   11.15,      0.2091,   -4.4427,   29.5941,  -59.3577,   -4.2370,  145.9007,
  303,   -0.04,   11.15,   11.15,      0.2091,   -4.4427,   29.5941,  -59.3577,   -4.2370,  145.9007,
  304,   -0.04,   11.15,   11.15,      0.2091,   -4.4427,   29.5941,  -59.3577,   -4.2370,  145.9007,
  305,   -0.04,   11.15,   11.15,      0.2091,   -4.4427,   29.5941,  -59.3577,   -4.2370,  145.9007,
  306,   -0.04,   11.15,   11.15,      0.2091,   -4.4427,   29.5941,  -59.3577,   -4.2370,  145.9007,
  307,   -0.04,   11.15,   11.15,      0.2091,   -4.4427,   29.5941,  -59.3577,   -4.2370,  145.9007,
  308,   -0.01,   11.15,   11.15,      0.2091,   -4.4425,   29.5939,  -59.3610,   -4.2392,  145.9031,
  309,    0.06,   11.15,   11.15,      0.2089,   -4.4390,   29.5762,  -59.3450,   -4.2460,  146.0827,
  310,    0.06,   11.15,   11.15,      0.2089,   -4.4390,   29.5762,  -59.3450,   -4.2460,  146.0827,
  311,   -0.00,   11.15,   11.15,      0.2088,   -4.4366,   29.5579,  -59.2985,   -4.2395,  145.9720,
  312,   -0.00,   11.15,   11.15,      0.2088,   -4.4366,   29.5579,  -59.2985,   -4.2395,  145.9720,
  313,   -0.00,   11.15,   11.15,      0.2088,   -4.4366,   29.5579,  -59.2985,   -4.2395,  145.9720,
  314,   -0.00,   11.15,   11.15,      0.2088,   -4.4366,   29.5579,  -59.2985,   -4.2395,  145.9720,
  315,   -0.00,   11.15,   11.15,      0.2088,   -4.4366,   29.5579,  -59.2985,   -4.2395,  145.9720,
  316,    0.12,   11.15,   11.15,      0.2088,   -4.4354,   29.5441,  -59.2442,   -4.2403,  145.8863,
  317,    0.05,   11.15,   11.15,      0.2088,   -4.4359,   29.5501,  -59.2689,   -4.2414,  145.9476,
  318,    0.05,   11.15,   11.15,      0.2088,   -4.4359,   29.5501,  -59.2689,   -4.2414,  145.9476,
  319,    0.05,   11.15,   11.15,      0.2088,   -4.4367,   29.5518,  -59.2619,   -4.2370,  145.8992,
  320,    0.05,   11.15,   11.15,      0.2088,   -4.4367,   29.5518,  -59.2619,   -4.2370,  145.8992,
  321,    0.06,   11.15,   11.15,      0.2088,   -4.4367,   29.5519,  -59.2620,   -4.2370,  145.8995,
  322,    0.06,   11.15,   11.15,      0.2088,   -4.4367,   29.5519,  -59.2620,   -4.2370,  145.8995,
  323,    0.01,   11.15,   11.15,      0.2088,   -4.4353,   29.5454,  -59.2580,   -4.2399,  145.9204,
  324,    0.02,   11.15,   11.15,      0.2088,   -4.4356,   29.5457,  -59.2541,   -4.2394,  145.9113,
  325,    0.02,   11.15,   11.15,      0.2088,   -4.4356,   29.5457,  -59.2541,   -4.2394,  145.9113,
  326,    0.02,   11.15,   11.15,      0.2088,   -4.4356,   29.5457,  -59.2541,   -4.2394,  145.9113,
  327,    0.02,   11.15,   11.15,      0.2088,   -4.4356,   29.5457,  -59.2541,   -4.2394,  145.9113,
  328,    0.06,   11.15,   11.15,      0.2086,   -4.4311,   29.5069,  -59.1514,   -4.2444,  145.8472,
  329,    0.02,   11.15,   11.15,      0.2087,   -4.4326,   29.5163,  -59.1626,   -4.2390,  145.7701,
  330,    0.02,   11.15,   11.15,      0.2087,   -4.4326,   29.5163,  -59.1626,   -4.2390,  145.7701,
  331,    0.04,   11.15,   11.15,      0.2087,   -4.4320,   29.5093,  -59.1349,   -4.2388,  145.7314,
  332,    0.04,   11.15,   11.15,      0.2085,   -4.4274,   29.4732,  -59.0390,   -4.2437,  145.7090,
  333,    0.04,   11.15,   11.15,      0.2085,   -4.4274,   29.4732,  -59.0390,   -4.2437,  145.7090,
  334,    0.11,   11.15,   11.15,      0.2083,   -4.4232,   29.4389,  -58.9460,   -4.2432,  145.6304,
  335,    0.04,   11.15,   11.15,      0.2082,   -4.4203,   29.4148,  -58.8860,   -4.2298,  145.4122,
  336,    0.04,   11.15,   11.15,      0.2082,   -4.4203,   29.4148,  -58.8860,   -4.2298,  145.4122,
  337,    0.03,   11.15,   11.15,      0.2081,   -4.4179,   29.3936,  -58.8203,   -4.2286,  145.3241,
  338,    0.03,   11.15,   11.15,      0.2081,   -4.4179,   29.3936,  -58.8203,   -4.2286,  145.3241,
  339,    0.14,   11.14,   11.14,      0.2078,   -4.4133,   29.3854,  -58.8798,   -4.2505,  145.8320,
  340,    0.14,   11.14,   11.14,      0.2078,   -4.4133,   29.3854,  -58.8798,   -4.2505,  145.8320,
  341,    0.14,   11.14,   11.14,      0.2078,   -4.4133,   29.3854,  -58.8798,   -4.2505,  145.8320,
  342,    0.13,   11.14,   11.14,      0.2080,   -4.4178,   29.4105,  -58.9125,   -4.2416,  145.6742,
  343,    0.13,   11.14,   11.14,      0.2080,   -4.4178,   29.4105,  -58.9125,   -4.2416,  145.6742,
  344,    0.11,   11.14,   11.14,      0.2081,   -4.4187,   29.4147,  -58.9181,   -4.2402,  145.6520,
  345,    0.08,   11.14,   11.14,      0.2079,   -4.4153,   29.3869,  -58.8457,   -4.2393,  145.6003,
  346,    0.13,   11.14,   11.14,      0.2078,   -4.4123,   29.3668,  -58.8045,   -4.2426,  145.6269,
  347,    0.13,   11.14,   11.14,      0.2078,   -4.4123,   29.3668,  -58.8045,   -4.2426,  145.6269,
  348,    0.13,   11.14,   11.14,      0.2078,   -4.4123,   29.3668,  -58.8045,   -4.2426,  145.6269,
  349,    0.13,   11.14,   11.14,      0.2078,   -4.4123,   29.3668,  -58.8045,   -4.2426,  145.6269,
  350,    0.13,   11.14,   11.14,      0.2078,   -4.4123,   29.3668,  -58.8045,   -4.2426,  145.6269,
  351,    0.08,   11.14,   11.14,      0.2079,   -4.4167,   29.4111,  -58.9421,   -4.2560,  145.7638,
  352,    0.13,   11.14,   11.14,      0.2078,   -4.4121,   29.3681,  -58.8112,   -4.2461,  145.6628,
  353,    0.13,   11.14,   11.14,      0.2078,   -4.4121,   29.3681,  -58.8112,   -4.2461,  145.6628,
  354,    0.13,   11.14,   11.14,      0.2078,   -4.4121,   29.3681,  -58.8112,   -4.2461,  145.6628,
  355,    0.13,   11.14,   11.14,      0.2077,   -4.4105,   29.3518,  -58.7591,   -4.2425,  145.5584,
  356,    0.13,   11.14,   11.14,      0.2077,   -4.4105,   29.3518,  -58.7591,   -4.2425,  145.5584,
  357,    0.13,   11.14,   11.14,      0.2077,   -4.4105,   29.3518,  -58.7591,   -4.2425,  145.5584,
  358,    0.13,   11.14,   11.14,      0.2077,   -4.4105,   29.3518,  -58.7591,   -4.2425,  145.5584,
  359,    0.10,   11.14,   11.14,      0.2077,   -4.4103,   29.3514,  -58.7654,   -4.2450,  145.5688,
  360,    0.10,   11.14,   11.14,      0.2077,   -4.4103,   29.3514,  -58.7654,   -4.2450,  145.5688,
  361,    0.07,   11.14,   11.14,      0.2077,   -4.4103,   29.3450,  -58.7291,   -4.2446,  145.4567,
  362,    0.07,   11.14,   11.14,      0.2077,   -4.4103,   29.3450,  -58.7291,   -4.2446,  145.4567,
  363,    0.07,   11.14,   11.14,      0.2077,   -4.4103,   29.3450,  -58.7291,   -4.2446,  145.4567,
  364,    0.07,   11.14,   11.14,      0.2077,   -4.4103,   29.3450,  -58.7291,   -4.2446,  145.4567,
  365,    0.02,   11.14,   11.14,      0.2078,   -4.4113,   29.3575,  -58.7759,   -4.2478,  145.4998,
  366,    0.02,   11.14,   11.14,      0.2078,   -4.4113,   29.3575,  -58.7759,   -4.2478,  145.4998,
  367,    0.05,   11.14,   11.14,      0.2077,   -4.4112,   29.3566,  -58.7680,   -4.2503,  145.5038,
  368,    0.06,   11.14,   11.14,      0.2077,   -4.4109,   29.3558,  -58.7694,   -4.2529,  145.5159,
  369,    0.08,   11.14,   11.14,      0.2077,   -4.4106,   29.3552,  -58.7705,   -4.2548,  145.5249,
  370,    0.08,   11.14,   11.14,      0.2077,   -4.4106,   29.3552,  -58.7705,   -4.2548,  145.5249,
  371,    0.08,   11.14,   11.14,      0.2077,   -4.4106,   29.3552,  -58.7705,   -4.2548,  145.5249,
  372,   -0.02,   11.14,   11.14,      0.2077,   -4.4114,   29.3659,  -58.8118,   -4.2627,  145.4993,
  373,   -0.01,   11.14,   11.14,      0.2077,   -4.4114,   29.3676,  -58.8185,   -4.2669,  145.4880,
  374,    0.02,   11.14,   11.14,      0.2076,   -4.4091,   29.3479,  -58.7622,   -4.2674,  145.4514,
  375,    0.02,   11.14,   11.14,      0.2076,   -4.4091,   29.3479,  -58.7622,   -4.2674,  145.4514,
  376,   -0.05,   11.14,   11.14,      0.2075,   -4.4074,   29.3356,  -58.7335,   -4.2738,  145.3917,
  377,   -0.05,   11.14,   11.14,      0.2075,   -4.4074,   29.3356,  -58.7335,   -4.2738,  145.3917,
  378,   -0.05,   11.14,   11.14,      0.2075,   -4.4074,   29.3356,  -58.7335,   -4.2738,  145.3917,
  379,   -0.01,   11.14,   11.14,      0.2076,   -4.4075,   29.3318,  -58.7074,   -4.2823,  145.2780,
  380,   -0.01,   11.14,   11.14,      0.2076,   -4.4075,   29.3318,  -58.7074,   -4.2823,  145.2780,
  381,   -0.04,   11.14,   11.14,      0.2076,   -4.4076,   29.3316,  -58.7035,   -4.2839,  145.2474,
  382,   -0.05,   11.14,   11.14,      0.2075,   -4.4071,   29.3292,  -58.7020,   -4.2891,  145.2481,
  383,   -0.12,   11.14,   11.14,      0.2075,   -4.4052,   29.3122,  -58.6506,   -4.2975,  145.1223,
  384,    0.00,   11.14,   11.14,      0.2074,   -4.4040,   29.3006,  -58.6079,   -4.3024,  145.0538,
  385,   -0.08,   11.13,   11.13,      0.2073,   -4.4009,   29.2774,  -58.5490,   -4.3200,  144.9404,
  386,   -0.14,   11.13,   11.13,      0.2073,   -4.4006,   29.2753,  -58.5409,   -4.3233,  144.8841,
  387,   -0.07,   11.13,   11.13,      0.2072,   -4.3988,   29.2579,  -58.4814,   -4.3317,  144.7655,
  388,   -0.19,   11.13,   11.13,      0.2072,   -4.3994,   29.2648,  -58.5086,   -4.3292,  144.8275,
  389,   -0.21,   11.13,   11.13,      0.2072,   -4.3988,   29.2632,  -58.5035,   -4.3405,  144.7969,
  390,   -0.16,   11.13,   11.13,      0.2071,   -4.3961,   29.2411,  -58.4403,   -4.3571,  144.6532,
  391,   -0.14,   11.13,   11.13,      0.2071,   -4.3967,   29.2416,  -58.4254,   -4.3600,  144.5824,
  392,   -0.08,   11.13,   11.13,      0.2071,   -4.3966,   29.2451,  -58.4469,   -4.3575,  144.6972,
  393,   -0.08,   11.13,   11.13,      0.2071,   -4.3966,   29.2451,  -58.4469,   -4.3575,  144.6972,
  394,   -0.08,   11.13,   11.13,      0.2071,   -4.3966,   29.2451,  -58.4469,   -4.3575,  144.6972,
  395,   -0.09,   11.13,   11.13,      0.2070,   -4.3937,   29.2196,  -58.3607,   -4.3836,  144.4865,
  396,   -0.19,   11.13,   11.13,      0.2070,   -4.3943,   29.2256,  -58.3854,   -4.3773,  144.5373,
  397,   -0.19,   11.13,   11.13,      0.2069,   -4.3908,   29.1955,  -58.2863,   -4.4070,  144.3160,
  398,   -0.19,   11.13,   11.13,      0.2069,   -4.3908,   29.1955,  -58.2863,   -4.4070,  144.3160,
  399,   -0.19,   11.13,   11.13,      0.2069,   -4.3908,   29.1955,  -58.2863,   -4.4070,  144.3160,
  400,   -0.12,   11.13,   11.13,      0.2070,   -4.3928,   29.2125,  -58.3519,   -4.3833,  144.5730,
  401,   -0.14,   11.13,   11.13,      0.2068,   -4.3885,   29.1753,  -58.2217,   -4.4223,  144.2531,
  402,   -0.12,   11.13,   11.13,      0.2067,   -4.3873,   29.1647,  -58.1941,   -4.4259,  144.2160,
  403,   -0.26,   11.12,   11.13,      0.2068,   -4.3891,   29.1801,  -58.2437,   -4.4257,  144.3800,
  404,   -0.09,   11.12,   11.12,      0.2067,   -4.3873,   29.1650,  -58.1991,   -4.4471,  144.3403,
  405,   -0.22,   11.12,   11.12,      0.2065,   -4.3810,   29.1130,  -58.0456,   -4.4874,  144.0444,
  406,   -0.14,   11.12,   11.12,      0.2065,   -4.3809,   29.1120,  -58.0387,   -4.4957,  144.0781,
  407,   -0.23,   11.12,   11.12,      0.2066,   -4.3838,   29.1305,  -58.0904,   -4.4785,  144.2950,
  408,   -0.14,   11.12,   11.12,      0.2065,   -4.3805,   29.1040,  -58.0185,   -4.5061,  144.1883,
  409,   -0.13,   11.12,   11.12,      0.2065,   -4.3819,   29.1155,  -58.0445,   -4.5015,  144.2394,
  410,   -0.13,   11.12,   11.12,      0.2065,   -4.3819,   29.1155,  -58.0445,   -4.5015,  144.2394,
  411,   -0.14,   11.11,   11.11,      0.2063,   -4.3766,   29.0741,  -57.9236,   -4.5559,  144.2690,
  412,   -0.16,   11.11,   11.11,      0.2060,   -4.3689,   29.0080,  -57.7350,   -4.6212,  143.9544,
  413,   -0.16,   11.11,   11.11,      0.2060,   -4.3689,   29.0080,  -57.7350,   -4.6212,  143.9544,
  414,   -0.16,   11.11,   11.11,      0.2060,   -4.3689,   29.0080,  -57.7350,   -4.6212,  143.9544,
  415,   -0.16,   11.11,   11.11,      0.2060,   -4.3689,   29.0080,  -57.7350,   -4.6212,  143.9544,
  416,    0.27,   11.11,   11.11,      0.2059,   -4.3678,   29.0081,  -57.7431,   -4.6405,  144.4082,
  417,   -0.05,   11.10,   11.10,      0.2058,   -4.3633,   28.9670,  -57.6266,   -4.6824,  144.1785,
  418,    0.08,   11.10,   11.10,      0.2054,   -4.3549,   28.9024,  -57.4423,   -4.7709,  144.2869,
  419,    0.08,   11.10,   11.10,      0.2054,   -4.3549,   28.9024,  -57.4423,   -4.7709,  144.2869,
  420,    0.06,   11.09,   11.09,      0.2047,   -4.3369,   28.7550,  -57.0076,   -4.9397,  143.7326,
  421,   -0.10,   11.08,   11.08,      0.2041,   -4.3239,   28.6557,  -56.7504,   -5.0362,  143.6721,
  422,    0.02,   11.08,   11.08,      0.2038,   -4.3177,   28.6070,  -56.6005,   -5.1110,  143.5834,
  423,    0.02,   11.08,   11.08,      0.2038,   -4.3177,   28.6070,  -56.6005,   -5.1110,  143.5834,
  424,   -0.07,   11.08,   11.08,      0.2042,   -4.3268,   28.6797,  -56.8155,   -5.0403,  143.7666,
  425,    0.13,   11.08,   11.08,      0.2050,   -4.3443,   28.8112,  -57.1534,   -4.9810,  144.2892,
  426,    0.13,   11.08,   11.08,      0.2050,   -4.3443,   28.8112,  -57.1534,   -4.9810,  144.2892,
  427,    0.13,   11.08,   11.08,      0.2050,   -4.3443,   28.8112,  -57.1534,   -4.9810,  144.2892,
  428,   -0.04,   11.08,   11.08,      0.2045,   -4.3331,   28.7239,  -56.9248,   -5.0241,  143.9240,
  429,   -0.04,   11.08,   11.08,      0.2045,   -4.3331,   28.7239,  -56.9248,   -5.0241,  143.9240,
  430,   -0.11,   11.07,   11.07,      0.2042,   -4.3244,   28.6357,  -56.5844,   -5.8954,  146.1299,
  431,    0.42,   11.02,   11.02,      0.2033,   -4.3055,   28.4950,  -56.1866,   -5.8802,  145.2089,
  432,    0.52,   11.01,   11.02,      0.2044,   -4.3290,   28.6732,  -56.6671,   -5.9271,  146.3621,
  433,    1.00,   10.95,   10.99,      0.2037,   -4.3129,   28.5485,  -56.2643,   -6.4303,  146.9227,
  434,    0.64,   10.97,   10.99,      0.2040,   -4.3204,   28.6144,  -56.4906,   -6.1822,  146.4851,
  435,    0.83,   10.94,   10.97,      0.2038,   -4.3165,   28.5831,  -56.3788,   -6.3941,  146.8006,
  436,    0.46,   10.96,   10.97,      0.2039,   -4.3193,   28.6058,  -56.4419,   -6.5186,  147.2031,
  437,    0.64,   10.94,   10.96,      0.2032,   -4.3022,   28.4635,  -56.0149,   -6.7514,  147.1227,
  438,    1.10,   10.90,   10.96,      0.2025,   -4.2849,   28.3331,  -55.6526,   -7.0941,  147.3531,
  439,    0.84,   10.91,   10.94,      0.2027,   -4.2900,   28.3735,  -55.7576,   -7.0000,  147.2492,
  440,    0.84,   10.91,   10.94,      0.2027,   -4.2900,   28.3735,  -55.7576,   -7.0000,  147.2492,
  441,    0.84,   10.91,   10.94,      0.2027,   -4.2900,   28.3735,  -55.7576,   -7.0000,  147.2492,
  442,    0.84,   10.91,   10.94,      0.2027,   -4.2900,   28.3735,  -55.7576,   -7.0000,  147.2492,
  443,    0.84,   10.91,   10.94,      0.2027,   -4.2900,   28.3735,  -55.7576,   -7.0000,  147.2492,
  444,    0.84,   10.89,   10.93,      0.2026,   -4.2876,   28.3583,  -55.7018,   -7.3437,  148.0047,
  445,    0.78,   10.89,   10.92,      0.2021,   -4.2798,   28.3152,  -55.6145,   -7.1976,  147.2450,
  446,    0.70,   10.89,   10.91,      0.2022,   -4.2811,   28.3274,  -55.6617,   -7.2078,  147.3221,
  447,    0.90,   10.86,   10.89,      0.2019,   -4.2746,   28.2815,  -55.5167,   -7.4884,  147.7065,
  448,    0.83,   10.85,   10.88,      0.2015,   -4.2666,   28.2260,  -55.3759,   -7.5509,  147.5147,
  449,    0.65,   10.85,   10.87,      0.2010,   -4.2555,   28.1438,  -55.1542,   -7.9417,  148.1447,
  450,    0.65,   10.85,   10.87,      0.2010,   -4.2555,   28.1438,  -55.1542,   -7.9417,  148.1447,
  451,    0.49,   10.85,   10.86,      0.2003,   -4.2405,   28.0377,  -54.8633,   -8.4324,  148.6191,
  452,    0.49,   10.85,   10.86,      0.2003,   -4.2405,   28.0377,  -54.8633,   -8.4324,  148.6191,
  453,    0.49,   10.85,   10.86,      0.2003,   -4.2405,   28.0377,  -54.8633,   -8.4324,  148.6191,
  454,    0.49,   10.85,   10.86,      0.2003,   -4.2405,   28.0377,  -54.8633,   -8.4324,  148.6191,
  455,    0.49,   10.85,   10.86,      0.2003,   -4.2405,   28.0377,  -54.8633,   -8.4324,  148.6191,
  456,    0.71,   10.83,   10.85,      0.2001,   -4.2372,   28.0198,  -54.8099,   -8.5087,  148.7863,
  457,    0.71,   10.83,   10.85,      0.2001,   -4.2372,   28.0198,  -54.8099,   -8.5087,  148.7863,
  458,    0.42,   10.85,   10.85,      0.1995,   -4.2229,   27.9098,  -54.5295,   -8.6281,  148.4518,
  459,    0.41,   10.84,   10.85,      0.1999,   -4.2315,   27.9785,  -54.7219,   -8.5257,  148.4860,
  460,    0.63,   10.83,   10.85,      0.2004,   -4.2431,   28.0565,  -54.9167,   -8.2142,  148.0674,
  461,    0.80,   10.81,   10.84,      0.1997,   -4.2316,   27.9937,  -54.7333,   -8.5705,  148.3277,
  462,    0.40,   10.83,   10.84,      0.1998,   -4.2330,   27.9990,  -54.7597,   -8.5257,  148.2914,
  463,    0.40,   10.83,   10.84,      0.1998,   -4.2330,   27.9990,  -54.7597,   -8.5257,  148.2914,
